Date,District,Warehouse_Name,Percent_of_Crime_Solved,Number_of_Lights
2022-05-01,Мышесельский,Молочковы,73.38583493,736
2022-05-01,Мышесельский,Мятновы,79.62834297,897
2022-05-01,Мышесельский,Сметанинковы,77.43708413,926
2022-05-01,Петрокотский,Колбасовы,76.16339859,883
2022-05-01,Петрокотский,Молочковы,80.18085118,634
2022-05-01,Петрокотский,Мятновы,81.36676784,737
2022-05-01,Петрокотский,Сметанинковы,74.431685,919
2022-05-01,Приморский,Колбасовы,77.00576891,815
2022-05-01,Приморский,Молочковы,77.92174651,691
2022-05-01,Приморский,Мятновы,74.34945871,937
2022-05-01,Приморский,Сметанинковы,76.44900482,1006
2022-05-01,Невский,Колбасовы,74.09291708,1042
2022-05-01,Невский,Молочковы,73.78459613,624
2022-05-01,Невский,Мятновы,81.36522038,1065
2022-05-01,Невский,Сметанинковы,77.6334761,617
2022-04-30,Мышеостровский,Колбасовы,59.44671684,507
2022-04-30,Мышеостровский,Молочковы,61.41425691,509
2022-04-30,Мышеостровский,Мятновы,61.2582,431
2022-04-30,Мышеостровский,Сметанинковы,63.5546147,556
2022-04-30,Краснокотейский,Колбасовы,64.78853099,580
2022-04-30,Краснокотейский,Молочковы,63.86686986,678
2022-04-30,Краснокотейский,Мятновы,59.15478266,673
2022-04-30,Краснокотейский,Сметанинковы,64.89453794,634
2022-04-30,Мышесельский,Колбасовы,58.53803784,465
2022-04-30,Мышесельский,Молочковы,66.52188199,562
2022-04-30,Мышесельский,Мятновы,68.19761706,751
2022-04-30,Мышесельский,Сметанинковы,62.81017328,571
2022-04-30,Петрокотский,Колбасовы,62.80445234,654
2022-04-30,Петрокотский,Молочковы,58.7766977,540
2022-04-30,Петрокотский,Мятновы,64.44090238,603
2022-04-30,Петрокотский,Сметанинковы,66.13266957,707
2022-04-30,Приморский,Колбасовы,61.25802044,606
2022-04-30,Приморский,Молочковы,64.24304082,507
2022-04-30,Приморский,Мятновы,61.46320007,727
2022-04-30,Приморский,Сметанинковы,58.57124752,706
2022-04-30,Невский,Колбасовы,66.37662066,783
2022-04-30,Невский,Молочковы,65.47707662,796
2022-04-30,Невский,Мятновы,58.70817066,855
2022-04-30,Невский,Сметанинковы,64.62489206,664
2022-04-29,Мышеостровский,Колбасовы,49.19984831,337
2022-04-29,Мышеостровский,Молочковы,54.94959778,479
2022-04-29,Мышеостровский,Мятновы,50.5563562,436
2022-04-29,Мышеостровский,Сметанинковы,55.50189473,465
2022-04-29,Краснокотейский,Колбасовы,53.0988941,488
2022-04-29,Краснокотейский,Молочковы,48.6787648,361
2022-04-29,Краснокотейский,Мятновы,49.54272516,413
2022-04-29,Краснокотейский,Сметанинковы,50.10429514,341
2022-04-29,Мышесельский,Колбасовы,50.13626528,529
2022-04-29,Мышесельский,Молочковы,57.68429201,553
2022-04-29,Мышесельский,Мятновы,51.92110258,603
2022-04-29,Мышесельский,Сметанинковы,56.22997143,475
2022-04-29,Петрокотский,Колбасовы,48.61637997,469
2022-04-29,Петрокотский,Молочковы,57.43630536,614
2022-04-29,Петрокотский,Мятновы,52.85465113,625
2022-04-29,Петрокотский,Сметанинковы,52.10457414,554
2022-04-29,Приморский,Колбасовы,54.49664738,557
2022-04-29,Приморский,Молочковы,57.03332112,636
2022-04-29,Приморский,Мятновы,55.12912923,576
2022-04-29,Приморский,Сметанинковы,52.08486826,497
2022-04-29,Невский,Колбасовы,49.28139648,361
2022-04-29,Невский,Молочковы,56.05305411,609
2022-04-29,Невский,Мятновы,58.07419703,562
2022-04-29,Невский,Сметанинковы,50.80797263,413
2022-04-28,Мышеостровский,Колбасовы,80.8588571,896
2022-04-28,Мышеостровский,Молочковы,83.52032934,621
2022-04-28,Мышеостровский,Мятновы,75.87676341,877
2022-04-28,Мышеостровский,Сметанинковы,78.38078603,822
2022-04-28,Краснокотейский,Колбасовы,77.46769947,857
2022-04-28,Краснокотейский,Молочковы,83.55302624,868
2022-04-28,Краснокотейский,Мятновы,80.50544108,979
2022-04-28,Краснокотейский,Сметанинковы,76.66760038,570
2022-04-28,Мышесельский,Колбасовы,76.27071423,468
2022-04-28,Мышесельский,Молочковы,82.1138601,702
2022-04-28,Мышесельский,Мятновы,82.87503432,814
2022-04-28,Мышесельский,Сметанинковы,82.18221976,864
2022-04-28,Петрокотский,Колбасовы,75.8795234,702
2022-04-28,Петрокотский,Молочковы,76.65648961,856
2022-04-28,Петрокотский,Мятновы,75.74780362,544
2022-04-28,Петрокотский,Сметанинковы,77.05859785,848
2022-04-28,Приморский,Колбасовы,79.43219849,1025
2022-04-28,Приморский,Молочковы,84.08253205,647
2022-04-28,Приморский,Мятновы,82.74470751,615
2022-04-28,Приморский,Сметанинковы,77.42606255,818
2022-04-28,Невский,Колбасовы,76.21233636,713
2022-04-28,Невский,Молочковы,76.68640593,836
2022-04-28,Невский,Мятновы,74.47846454,638
2022-04-28,Невский,Сметанинковы,77.71895866,380
2022-04-27,Мышеостровский,Колбасовы,34.85725564,460
2022-04-27,Мышеостровский,Молочковы,35.11752909,315
2022-04-27,Мышеостровский,Мятновы,40.37984888,423
2022-04-27,Мышеостровский,Сметанинковы,40.56759993,442
2022-04-27,Краснокотейский,Колбасовы,37.07721069,449
2022-04-27,Краснокотейский,Молочковы,36.14516823,431
2022-04-27,Краснокотейский,Мятновы,35.28322443,333
2022-04-27,Краснокотейский,Сметанинковы,39.65656283,310
2022-04-27,Мышесельский,Колбасовы,31.66927997,320
2022-04-27,Мышесельский,Молочковы,35.47143605,277
2022-04-27,Мышесельский,Мятновы,33.47941798,360
2022-04-27,Мышесельский,Сметанинковы,32.05262985,392
2022-04-27,Петрокотский,Колбасовы,37.40605218,306
2022-04-27,Петрокотский,Молочковы,38.15721914,505
2022-04-27,Петрокотский,Мятновы,32.53952772,262
2022-04-27,Петрокотский,Сметанинковы,39.13075231,404
2022-04-27,Приморский,Колбасовы,32.72578005,433
2022-04-27,Приморский,Молочковы,31.16674056,242
2022-04-27,Приморский,Мятновы,32.71156507,241
2022-04-27,Приморский,Сметанинковы,34.29096617,362
2022-04-27,Невский,Колбасовы,36.89323592,332
2022-04-27,Невский,Молочковы,40.67375214,382
2022-04-27,Невский,Мятновы,33.5359496,365
2022-04-27,Невский,Сметанинковы,40.46430917,417
2022-04-26,Мышеостровский,Колбасовы,66.13394567,751
2022-04-26,Мышеостровский,Молочковы,64.08734345,721
2022-04-26,Мышеостровский,Мятновы,66.15059466,806
2022-04-26,Мышеостровский,Сметанинковы,67.6184957,510
2022-04-26,Краснокотейский,Колбасовы,68.57083071,927
2022-04-26,Краснокотейский,Молочковы,70.61477751,867
2022-04-26,Краснокотейский,Мятновы,63.14293954,607
2022-04-26,Краснокотейский,Сметанинковы,63.20243474,426
2022-04-26,Мышесельский,Колбасовы,68.1736934,821
2022-04-26,Мышесельский,Молочковы,70.52752191,777
2022-04-26,Мышесельский,Мятновы,64.13808345,717
2022-04-26,Мышесельский,Сметанинковы,69.97334294,496
2022-04-26,Петрокотский,Колбасовы,65.80826687,729
2022-04-26,Петрокотский,Молочковы,70.23684211,690
2022-04-26,Петрокотский,Мятновы,66.58773225,272
2022-04-26,Петрокотский,Сметанинковы,60.94733504,570
2022-04-26,Приморский,Колбасовы,67.47022921,830
2022-04-26,Приморский,Молочковы,67.3994678,892
2022-04-26,Приморский,Мятновы,68.30046446,590
2022-04-26,Приморский,Сметанинковы,62.92796049,531
2022-04-26,Невский,Колбасовы,69.10738207,671
2022-04-26,Невский,Молочковы,67.06812276,711
2022-04-26,Невский,Мятновы,69.09883468,766
2022-04-26,Невский,Сметанинковы,61.83287386,660
2022-04-25,Мышеостровский,Колбасовы,58.55998909,484
2022-04-25,Мышеостровский,Молочковы,61.88928954,716
2022-04-25,Мышеостровский,Мятновы,66.49149126,581
2022-04-25,Мышеостровский,Сметанинковы,65.47436382,544
2022-04-25,Краснокотейский,Колбасовы,64.72757022,745
2022-04-25,Краснокотейский,Молочковы,62.49908232,703
2022-04-25,Краснокотейский,Мятновы,63.88996393,659
2022-04-25,Краснокотейский,Сметанинковы,63.38567069,670
