Date,District,Warehouse_Name,Number_of_Guards,Police_Units
2022-05-30,Петрокотский,Колбасовы,11,9
2022-05-30,Петрокотский,Молочковы,7,5
2022-05-30,Петрокотский,Мятновы,3,1
2022-05-30,Петрокотский,Сметанинковы,4,2
2022-05-30,Приморский,Колбасовы,7,6
2022-05-30,Приморский,Молочковы,2,2
2022-05-30,Приморский,Мятновы,9,7
2022-05-30,Приморский,Сметанинковы,6,5
2022-05-30,Невский,Колбасовы,8,6
2022-05-30,Невский,Молочковы,10,8
2022-05-30,Невский,Мятновы,2,1
2022-05-30,Невский,Сметанинковы,10,8
2022-05-29,Мышеостровский,Колбасовы,11,9
2022-05-29,Мышеостровский,Молочковы,3,3
2022-05-29,Мышеостровский,Мятновы,10,8
2022-05-29,Мышеостровский,Сметанинковы,4,3
2022-05-29,Краснокотейский,Колбасовы,7,6
2022-05-29,Краснокотейский,Молочковы,2,2
2022-05-29,Краснокотейский,Мятновы,11,9
2022-05-29,Краснокотейский,Сметанинковы,9,7
2022-05-29,Мышесельский,Колбасовы,5,5
2022-05-29,Мышесельский,Молочковы,9,7
2022-05-29,Мышесельский,Мятновы,6,6
2022-05-29,Мышесельский,Сметанинковы,6,6
2022-05-29,Петрокотский,Колбасовы,6,6
2022-05-29,Петрокотский,Молочковы,2,2
2022-05-29,Петрокотский,Мятновы,6,5
2022-05-29,Петрокотский,Сметанинковы,8,8
2022-05-29,Приморский,Колбасовы,9,9
2022-05-29,Приморский,Молочковы,7,6
2022-05-29,Приморский,Мятновы,8,6
2022-05-29,Приморский,Сметанинковы,6,6
2022-05-29,Невский,Колбасовы,2,1
2022-05-29,Невский,Молочковы,10,9
2022-05-29,Невский,Мятновы,7,5
2022-05-29,Невский,Сметанинковы,2,1
2022-05-28,Мышеостровский,Колбасовы,8,6
2022-05-28,Мышеостровский,Молочковы,5,3
2022-05-28,Мышеостровский,Мятновы,11,9
2022-05-28,Мышеостровский,Сметанинковы,1,1
2022-05-28,Краснокотейский,Колбасовы,2,2
2022-05-28,Краснокотейский,Молочковы,9,8
2022-05-28,Краснокотейский,Мятновы,7,7
2022-05-28,Краснокотейский,Сметанинковы,8,6
2022-05-28,Мышесельский,Колбасовы,9,9
2022-05-28,Мышесельский,Молочковы,4,4
2022-05-28,Мышесельский,Мятновы,5,3
2022-05-28,Мышесельский,Сметанинковы,5,3
2022-05-28,Петрокотский,Колбасовы,7,6
2022-05-28,Петрокотский,Молочковы,7,6
2022-05-28,Петрокотский,Мятновы,8,7
2022-05-28,Петрокотский,Сметанинковы,3,2
2022-05-28,Приморский,Колбасовы,9,7
2022-05-28,Приморский,Молочковы,8,8
2022-05-28,Приморский,Мятновы,5,3
2022-05-28,Приморский,Сметанинковы,8,7
2022-05-28,Невский,Колбасовы,10,8
2022-05-28,Невский,Молочковы,3,2
2022-05-28,Невский,Мятновы,6,4
2022-05-28,Невский,Сметанинковы,9,7
2022-05-27,Мышеостровский,Колбасовы,2,1
2022-05-27,Мышеостровский,Молочковы,4,3
2022-05-27,Мышеостровский,Мятновы,8,6
2022-05-27,Мышеостровский,Сметанинковы,9,8
2022-05-27,Краснокотейский,Колбасовы,3,2
2022-05-27,Краснокотейский,Молочковы,7,7
2022-05-27,Краснокотейский,Мятновы,5,4
2022-05-27,Краснокотейский,Сметанинковы,5,5
2022-05-27,Мышесельский,Колбасовы,5,3
2022-05-27,Мышесельский,Молочковы,2,2
2022-05-27,Мышесельский,Мятновы,4,3
2022-05-27,Мышесельский,Сметанинковы,6,6
2022-05-27,Петрокотский,Колбасовы,4,3
2022-05-27,Петрокотский,Молочковы,9,8
2022-05-27,Петрокотский,Мятновы,8,7
2022-05-27,Петрокотский,Сметанинковы,6,6
2022-05-27,Приморский,Колбасовы,1,1
2022-05-27,Приморский,Молочковы,3,1
2022-05-27,Приморский,Мятновы,6,5
2022-05-27,Приморский,Сметанинковы,4,2
2022-05-27,Невский,Колбасовы,8,6
2022-05-27,Невский,Молочковы,3,3
2022-05-27,Невский,Мятновы,5,3
2022-05-27,Невский,Сметанинковы,10,9
2022-05-26,Мышеостровский,Колбасовы,9,7
2022-05-26,Мышеостровский,Молочковы,3,1
2022-05-26,Мышеостровский,Мятновы,4,3
2022-05-26,Мышеостровский,Сметанинковы,5,4
2022-05-26,Краснокотейский,Колбасовы,4,2
2022-05-26,Краснокотейский,Молочковы,1,1
2022-05-26,Краснокотейский,Мятновы,8,6
2022-05-26,Краснокотейский,Сметанинковы,6,4
2022-05-26,Мышесельский,Колбасовы,2,1
2022-05-26,Мышесельский,Молочковы,8,8
2022-05-26,Мышесельский,Мятновы,9,7
2022-05-26,Мышесельский,Сметанинковы,3,2
2022-05-26,Петрокотский,Колбасовы,1,1
2022-05-26,Петрокотский,Молочковы,6,4
2022-05-26,Петрокотский,Мятновы,8,7
2022-05-26,Петрокотский,Сметанинковы,2,1
2022-05-26,Приморский,Колбасовы,2,2
2022-05-26,Приморский,Молочковы,7,6
2022-05-26,Приморский,Мятновы,6,5
2022-05-26,Приморский,Сметанинковы,9,8
2022-05-26,Невский,Колбасовы,9,8
2022-05-26,Невский,Молочковы,6,4
2022-05-26,Невский,Мятновы,9,7
2022-05-26,Невский,Сметанинковы,8,7
2022-05-25,Мышеостровский,Колбасовы,2,1
2022-05-25,Мышеостровский,Молочковы,5,4
2022-05-25,Мышеостровский,Мятновы,8,8
2022-05-25,Мышеостровский,Сметанинковы,7,5
2022-05-25,Краснокотейский,Колбасовы,2,2
2022-05-25,Краснокотейский,Молочковы,4,4
2022-05-25,Краснокотейский,Мятновы,2,2
2022-05-25,Краснокотейский,Сметанинковы,10,9
2022-05-25,Мышесельский,Колбасовы,4,3
2022-05-25,Мышесельский,Молочковы,4,4
2022-05-25,Мышесельский,Мятновы,2,1
2022-05-25,Мышесельский,Сметанинковы,4,4
2022-05-25,Петрокотский,Колбасовы,3,1
2022-05-25,Петрокотский,Молочковы,5,4
2022-05-25,Петрокотский,Мятновы,8,7
2022-05-25,Петрокотский,Сметанинковы,6,5
2022-05-25,Приморский,Колбасовы,3,1
2022-05-25,Приморский,Молочковы,5,3
2022-05-25,Приморский,Мятновы,1,1
2022-05-25,Приморский,Сметанинковы,5,4
2022-05-25,Невский,Колбасовы,6,6
2022-05-25,Невский,Молочковы,8,7
2022-05-25,Невский,Мятновы,6,5
2022-05-25,Невский,Сметанинковы,5,5
2022-05-24,Мышеостровский,Колбасовы,7,5
2022-05-24,Мышеостровский,Молочковы,6,6
2022-05-24,Мышеостровский,Мятновы,4,2
2022-05-24,Мышеостровский,Сметанинковы,10,8
2022-05-24,Краснокотейский,Колбасовы,6,6
2022-05-24,Краснокотейский,Молочковы,10,8
2022-05-24,Краснокотейский,Мятновы,6,5
2022-05-24,Краснокотейский,Сметанинковы,5,5
2022-05-24,Мышесельский,Колбасовы,7,5
2022-05-24,Мышесельский,Молочковы,5,4
2022-05-24,Мышесельский,Мятновы,8,7
2022-05-24,Мышесельский,Сметанинковы,3,1
2022-05-24,Петрокотский,Колбасовы,9,9
2022-05-24,Петрокотский,Молочковы,10,9
2022-05-24,Петрокотский,Мятновы,6,6
2022-05-24,Петрокотский,Сметанинковы,2,1
2022-05-24,Приморский,Колбасовы,6,4
2022-05-24,Приморский,Молочковы,6,6
2022-05-24,Приморский,Мятновы,4,2
2022-05-24,Приморский,Сметанинковы,9,7
2022-05-24,Невский,Колбасовы,2,2
2022-05-24,Невский,Молочковы,5,3
2022-05-24,Невский,Мятновы,6,5
2022-05-24,Невский,Сметанинковы,2,1
2022-05-23,Мышеостровский,Колбасовы,8,8
2022-05-23,Мышеостровский,Молочковы,6,5
2022-05-23,Мышеостровский,Мятновы,3,3
2022-05-23,Мышеостровский,Сметанинковы,3,3
2022-05-23,Краснокотейский,Колбасовы,3,2
2022-05-23,Краснокотейский,Молочковы,9,7
2022-05-23,Краснокотейский,Мятновы,5,5
2022-05-23,Краснокотейский,Сметанинковы,1,1
2022-05-23,Мышесельский,Колбасовы,4,3
2022-05-23,Мышесельский,Молочковы,9,7
2022-05-23,Мышесельский,Мятновы,5,4
2022-05-23,Мышесельский,Сметанинковы,4,3
2022-05-23,Петрокотский,Колбасовы,2,2
2022-05-23,Петрокотский,Молочковы,8,6
2022-05-23,Петрокотский,Мятновы,10,9
2022-05-23,Петрокотский,Сметанинковы,6,4
2022-05-23,Приморский,Колбасовы,8,7
2022-05-23,Приморский,Молочковы,7,5
2022-05-23,Приморский,Мятновы,6,6
2022-05-23,Приморский,Сметанинковы,9,9
2022-05-23,Невский,Колбасовы,5,5
2022-05-23,Невский,Молочковы,2,2
2022-05-23,Невский,Мятновы,9,7
2022-05-23,Невский,Сметанинковы,11,9
2022-05-22,Мышеостровский,Колбасовы,6,4
2022-05-22,Мышеостровский,Молочковы,3,1
2022-05-22,Мышеостровский,Мятновы,3,3
2022-05-22,Мышеостровский,Сметанинковы,7,7
2022-05-22,Краснокотейский,Колбасовы,7,6
2022-05-22,Краснокотейский,Молочковы,8,6
2022-05-22,Краснокотейский,Мятновы,9,7
2022-05-22,Краснокотейский,Сметанинковы,8,7
